University Name,Name,Subject,Publications,Avg Co-Author
DTU ,Vedrana Andersen Dahl,vision,2,0.5
DTU ,Vedrana Andersen Dahl,vision,2,0.5
DTU ,Carsten Witt,ai,2,1.0
DTU ,Philip Bille,theory,1,0.2
DTU ,Kristoffer H.,Madsen,1,0.2
DTU ,Finn Årup,Nielsen,1,1.0
Université Jean Monnet ,Amaury Habrard,ml,17,5.0
Université Jean Monnet ,Marc Sebban,"vision,ai",16,4.9
Université Jean Monnet ,Marc Sebban,"vision,ai",16,4.9
Université Jean Monnet ,Rémi Emonet,"ai,vision,ml",10,2.7
Université Jean Monnet ,Rémi Emonet,"ai,vision,ml",10,2.7
Université Jean Monnet ,Rémi Emonet,"ai,vision,ml",10,2.7
Université Jean Monnet ,Christophe Gravier,nlp,6,1.9
Université Jean Monnet ,Emilie Morvant,ml,6,1.4
Université Jean Monnet ,Damien Muselet,vision,5,1.2
Université Jean Monnet ,Damien Muselet,vision,5,1.2
Université Jean Monnet ,Frédérique Laforest,nlp,2,0.7
Université Jean Monnet ,Alain,Trémeau,1,0.3
Case Western Reserve University ,Soumya Ray,"ai,nlp",26,10.0
Case Western Reserve University ,Soumya Ray,"ai,nlp",26,10.0
Case Western Reserve University ,Michael S. Lewicki,ml,7,3.2
Case Western Reserve University ,Jing Li 0002,ai,3,1.5
Case Western Reserve University ,Yinghui Wu,db,2,0.6
Goethe University Frankfurt ,Visvanathan Ramesh,vision,30,9.0
Goethe University Frankfurt ,Hilde Kuehne,vision,18,3.9
Goethe University Frankfurt ,Gemma Roig,vision,14,3.4
Goethe University Frankfurt ,Martin Hoefer 0001,"ecom,ai",6,1.5
Goethe University Frankfurt ,Christian Chiarcos,nlp,3,1.8
Goethe University Frankfurt ,Alexander Mehler,nlp,2,1.0
Goethe University Frankfurt ,Jochen Triesch,robotics,1,1.0
Hasso Plattner Institute ,Gerard de Melo,"nlp,ai",46,13.6
Hasso Plattner Institute ,Gerard de Melo,"nlp,ai",46,13.6
Hasso Plattner Institute ,Tobias Friedrich 0001,ai,9,2.1
Hasso Plattner Institute ,Christoph Lippert,ml,5,1.1
Hasso Plattner Institute ,Felix Naumann,db,3,0.5
University College Dublin ,Barry Smyth,"ai,web+ir",12,3.4
University College Dublin ,Tony Veale,nlp,9,5.2
University College Dublin ,Ruihai Dong,"ai,web+ir",5,1.2
University College Dublin ,Mark T. Keane,ai,5,2.3
University College Dublin ,Padraig,Cunningham,4,1.3
University College Dublin ,Georgiana Ifrim,nlp,4,1.4
University College Dublin ,Lorraine McGinty,ai,2,0.8
University College Dublin ,Liliana Pasquale,se,1,0.2
University of Helsinki ,Matti Järvisalo,ai,15,4.9
University of Helsinki ,Mikko Koivisto,ai,15,4.8
University of Helsinki ,Aapo Hyvärinen,ml,12,4.1
University of Helsinki ,Arto Klami,"ai,ml",6,2.3
University of Helsinki ,Arto Klami,"ai,ml",6,2.3
University of Helsinki ,"Antti Honkela ml,comp.",bio,4,1.1
University of Helsinki ,Petri Myllymäki,ai,4,0.8
University of Helsinki ,Kai Puolamäki,ml,3,0.9
University of Helsinki ,Kai Puolamäki,ml,3,0.9
University of Ottawa ,Yongyi Mao,ai,32,7.9
University of Ottawa ,Diana Inkpen,nlp,10,4.3
VU Amsterdam ,Jakub M. Tomczak,ml,10,2.7
VU Amsterdam ,Mark Hoogendoorn,ml,7,2.7
VU Amsterdam ,Jacopo Urbani,"ai,web+ir",7,2.8
VU Amsterdam ,Jan Treur,ai,5,3.3
VU Amsterdam ,Vincent François-Lavet,ai,4,1.1
VU Amsterdam ,Koen V. Hindriks,"robotics,ai",3,0.8
VU Amsterdam ,Koen V. Hindriks,"robotics,ai",3,0.8
VU Amsterdam ,Michel C. A. Klein,ai,3,1.0
VU Amsterdam ,Jacco van Ossenbruggen,web+ir,3,0.8
VU Amsterdam ,Stefan Schlobach,ai,3,1.8
VU Amsterdam ,Lora Aroyo,nlp,2,0.7
VU Amsterdam ,Maarten van Steen,security,2,0.5
VU Amsterdam ,Maarten van Steen,security,2,0.5
VU Amsterdam ,Tibor,Bosse,1,0.5
National Chiao Tung University ,Yen-Yu Lin,vision,34,9.5
National Chiao Tung University ,Walon Wei-Chen Chiu,vision,17,5.0
National Chiao Tung University ,Hong-Han Shuai,"vision,ai",12,2.8
National Chiao Tung University ,Hong-Han Shuai,"vision,ai",12,2.8
National Chiao Tung University ,I-Chen Wu,ai,6,1.5
National Chiao Tung University ,Ping-Chun Hsieh,ml,5,1.2
National Chiao Tung University ,Wen-Hsiao Peng,vision,4,0.9
National Chiao Tung University ,Yong-Sheng Chen,vision,3,1.2
National Chiao Tung University ,Wen-Chih Peng,ai,3,0.7
National Chiao Tung University ,Kuan-Wen Chen,robotics,1,0.3
University of Crete ,Nikos Komodakis,vision,32,13.8
University of Crete ,Antonis A. Argyros,vision,14,5.1
University of Crete ,Georgios Tziritas,vision,6,1.9
HUST ,Kun He 0001,"ai,vision,ml",18,4.2
HUST ,Kun He 0001,"ai,vision,ml",18,4.2
HUST ,Kun He 0001,"ai,vision,ml",18,4.2
HUST ,Hai Jin 0001,hpc,15,3.4
HUST ,Wei Wei 0002,ai,15,3.2
HUST ,Tao Guan,"vision,db",7,1.3
HUST ,Tao Guan,"vision,db",7,1.3
HUST ,Zhipeng Lü,ai,6,1.2
HUST ,Hong Huang 0001,"ai,web+ir",4,0.7
HUST ,Dan Feng 0001,"eda,hpc",3,0.7
HUST ,Ke Zhou 0001,"eda,db",1,0.2
HUST ,Ke Zhou 0001,"eda,db",1,0.2
HUST ,Bolong Zheng,db,1,0.2
University of Haifa ,Dan Feldman,ml,15,4.3
University of Haifa ,Margarita Osadchy,ml,13,4.9
University of Haifa ,Shuly Wintner,nlp,13,4.5
University of Haifa ,Moran Feldman,"theory,ml",9,2.7
University of Haifa ,Moran Feldman,"theory,ml",9,2.7
University of Haifa ,Simon Korman,vision,8,2.7
University of Haifa ,Daniel Keren,db,7,2.6
University of Haifa ,Ilan Newman,theory,1,0.3
IIT Hyderabad ,Vineeth N. Balasubramanian,vision,25,7.3
IIT Hyderabad ,J. Saketha Nath,ml,8,2.6
IIT Hyderabad ,Manohar Kaul,"ml,db",6,2.1
IIT Hyderabad ,Manohar Kaul,"ml,db",6,2.1
IIT Hyderabad ,P. K. Srijith,nlp,4,1.1
IIT Hyderabad ,Fahad Panolan,theory,3,0.8
IIT Hyderabad ,Maunendra Sankar Desarkar,nlp,2,0.7
Univ. of Maryland - Baltimore County ,Tim Oates 0001,"ai,ml",15,4.7
Univ. of Maryland - Baltimore County ,Tim Oates 0001,"ai,ml",15,4.7
Univ. of Maryland - Baltimore County ,Shimei Pan,nlp,13,5.2
Univ. of Maryland - Baltimore County ,Francis Ferraro,"nlp,ai",9,2.7
Univ. of Maryland - Baltimore County ,Francis Ferraro,"nlp,ai",9,2.7
Univ. of Maryland - Baltimore County ,Cynthia Matuszek,"ai,robotics",7,1.5
Univ. of Maryland - Baltimore County ,Cynthia Matuszek,"ai,robotics",7,1.5
Univ. of Maryland - Baltimore County ,Ting-Zhu Huang,"ai,vision",4,0.9
Univ. of Maryland - Baltimore County ,Ting-Zhu Huang,"ai,vision",4,0.9
Univ. of Maryland - Baltimore County ,Charles K. Nicholas,ai,4,1.2
University of Glasgow ,Joemon M. Jose,web+ir,20,5.9
University of Glasgow ,Craig Macdonald,web+ir,17,5.4
University of Glasgow ,Jeff Dalton 0001,"web+ir,nlp",6,1.5
University of Glasgow ,Roderick Murray-Smith,"hci,ml",4,1.0
University of Glasgow ,Patrick Prosser,ai,3,0.9
University of Glasgow ,Patrick Prosser,ai,3,0.9
University of Glasgow ,Simon Rogers,"hci,robotics",2,0.8
Université Paris Dauphine ,Jérôme Lang,ai,47,17.4
Université Paris Dauphine ,Yann Chevaleyre,"ml,ai",12,3.0
Université Paris Dauphine ,Yann Chevaleyre,"ml,ai",12,3.0
Université Paris Dauphine ,Jamal Atif,"ml,ai",9,2.0
Université Paris Dauphine ,Jamal Atif,"ml,ai",9,2.0
Université Paris Dauphine ,Alexandre Allauzen,nlp,7,2.3
Université Paris Dauphine ,Tristan Cazenave,ai,6,3.6
Université Paris Dauphine ,Laurent Gourvès,"ai,ecom",5,1.5
Université Paris Dauphine ,Meltem Öztürk,ai,4,1.2
Waseda University ,Tetsuya Sakai,web+ir,21,10.9
Waseda University ,Hiroshi Ishikawa 0002,"vision,graphics",9,5.4
Waseda University ,Edgar Simo-Serra,"vision,graphics",8,2.0
Friedrich Schiller University Jena ,Joachim Giesen,"ai,ml",14,4.6
Friedrich Schiller University Jena ,Joachim Giesen,"ai,ml",14,4.6
Friedrich Schiller University Jena ,Joachim Giesen,"ai,ml",14,4.6
Friedrich Schiller University Jena ,Joachim Denzler,vision,12,3.6
Friedrich Schiller University Jena ,Sina Zarrieß,nlp,12,4.5
Friedrich Schiller University Jena ,Kai Lawonn,visualization,1,0.2
Georgetown University ,Nathan Schneider 0001,nlp,17,4.0
Georgetown University ,Nazli Goharian,"nlp,web+ir",10,3.2
Georgetown University ,Grace Hui Yang,"ai,nlp,web+ir",10,4.5
Georgetown University ,Grace Hui Yang,"ai,nlp,web+ir",10,4.5
Georgetown University ,Ophir Frieder,"ai,web+ir",5,1.0
Georgetown University ,Marcus A. Maloof,ml,3,2.0
Georgetown University ,Kobbi Nissim,"theory,security",3,0.8
Georgetown University ,Kobbi Nissim,"theory,security",3,0.8
Georgetown University ,Kobbi Nissim,"theory,security",3,0.8
Georgetown University ,Alexander Golovnev,theory,1,0.3
Illinois Institute of Technology ,Yan Yan 0002,vision,26,4.8
Illinois Institute of Technology ,Kai Shu,"web+ir,ai",11,2.2
Illinois Institute of Technology ,Binghui Wang,"vision,ml,security",9,2.3
Illinois Institute of Technology ,Binghui Wang,"vision,ml,security",9,2.3
Illinois Institute of Technology ,Binghui Wang,"vision,ml,security",9,2.3
Illinois Institute of Technology ,Binghui Wang,"vision,ml,security",9,2.3
Illinois Institute of Technology ,Mustafa Bilgic 0001,ai,7,2.7
Illinois Institute of Technology ,Yue Duan,"security,vision",2,0.4
Illinois Institute of Technology ,Yue Duan,"security,vision",2,0.4
Illinois Institute of Technology ,Yue Duan,"security,vision",2,0.4
TU Kaiserslautern ,Marius Kloft,"ml,ai",22,5.2
TU Kaiserslautern ,Marius Kloft,"ml,ai",22,5.2
TU Kaiserslautern ,Didier Stricker,vision,13,3.4
TU Kaiserslautern ,Sören Laue,"ml,ai",11,4.1
TU Kaiserslautern ,Sören Laue,"ml,ai",11,4.1
UFMG ,Wagner Meira Jr.,db,8,1.6
UFMG ,Adriano Veloso,nlp,5,1.2
UFMG ,Erickson R. Nascimento,"robotics,vision",4,0.8
UFMG ,Erickson R. Nascimento,"robotics,vision",4,0.8
UFMG ,Renato Assunção,robotics,3,0.8
UFMG ,Mario Fernando Montenegro Campos,robotics,2,0.3
UFMG ,Luiz Chaimowicz,robotics,1,0.3
UFMG ,Luiz Chaimowicz,robotics,1,0.3
UFMG ,Ítalo S. Cunha,"metrics,networks",1,0.1
UFMG ,Fabricio,Murai,1,0.3
UFMG ,Gisele L.,Pappa,1,0.2
UNIST ,Kwang In Kim,vision,31,11.8
UNIST ,Jae-Young Sim,vision,9,3.5
UNIST ,Kyungdon Joo,"vision,robotics",8,1.5
UNIST ,Kyungdon Joo,"vision,robotics",8,1.5
UNIST ,Seungryul Baek,vision,7,1.8
UNIST ,Namhoon Lee,"ml,vision",5,1.2
UNIST ,Namhoon Lee,"ml,vision",5,1.2
UNIST ,Sungbin Lim,"ml,robotics",5,1.2
UNIST ,Sungbin Lim,"ml,robotics",5,1.2
UNIST ,Jae Jun Yoo,vision,5,1.2
UNIST ,Gi-Soo Kim,ml,4,1.7
UNIST ,Tsz-Chiu Au,robotics,2,1.3
UNIST ,Jongeun Lee,eda,2,0.5
UNIST ,Sung Whan Yoon,ml,2,0.6
University of Kentucky ,Miroslaw Truszczynski,ai,16,7.2
University of Kentucky ,Qiang Cheng,"ai,vision",14,5.2
University of Kentucky ,Qiang Cheng,"ai,vision",14,5.2
University of Kentucky ,Judy Goldsmith,ai,5,1.7
University of Kentucky ,Brent E. Harrison,ai,4,1.5
University of Kentucky ,W. Brent Seales,vision,4,1.5
University of Kentucky ,Ramakanth Kavuluru,nlp,3,1.1
Concordia University ,Yang Wang 0003,vision,30,10.0
Concordia University ,Eugene Belilovsky,"ml,vision",16,3.6
Concordia University ,Eugene Belilovsky,"ml,vision",16,3.6
Concordia University ,Andrew Delong,"vision,ml",10,3.1
Concordia University ,Andrew Delong,"vision,ml",10,3.1
Concordia University ,Tien D. Bui,vision,4,0.8
Qatar Computing Research Institute ,Lluís Màrquez,nlp,22,5.8
Qatar Computing Research Institute ,Stephan Vogel,nlp,18,5.7
Qatar Computing Research Institute ,Hassan Sajjad,nlp,17,3.7
Qatar Computing Research Institute ,Nadir Durrani,nlp,16,3.7
Qatar Computing Research Institute ,Kareem Darwish,nlp,10,3.9
Qatar Computing Research Institute ,Fahim Dalvi,nlp,9,1.7
Qatar Computing Research Institute ,Alberto Barrón-Cedeño,"ai,nlp",7,1.1
Qatar Computing Research Institute ,Alberto Barrón-Cedeño,"ai,nlp",7,1.1
Qatar Computing Research Institute ,Ahmed Abdelali,nlp,5,1.2
Qatar Computing Research Institute ,Salvatore Romeo,nlp,3,0.7
Qatar Computing Research Institute ,Hamdy Mubarak,nlp,2,0.5
Qatar Computing Research Institute ,Mourad Ouzzani,db,1,0.3
TU Dresden ,Bjoern Andres,vision,27,5.7
TU Dresden ,Sebastian Rudolph,ai,16,6.3
TU Dresden ,Stefan Gumhold,vision,6,1.0
TU Dresden ,Christel Baier,logic,2,0.7
University of A Coruña ,Carlos Gómez-Rodríguez,nlp,29,12.2
University of A Coruña ,David Vilares,nlp,11,4.4
University of A Coruña ,Brais Cancela,vision,2,0.6
University of A Coruña ,Brais Cancela,vision,2,0.6
University of A Coruña ,Marcos Ortega,vision,2,0.6
University of A Coruña ,Manuel G. Penedo,vision,2,0.6
University of Bath ,Christian Richardt,"vision,graphics",14,3.1
University of Bath ,Yongliang Yang,"vision,graphics",13,3.1
University of Bath ,Neill D. F. Campbell,vision,12,3.3
University of Bath ,Peter Hall 0001,vision,6,1.6
University of Bath ,Darren Cosker,vision,6,1.5
University of Bath ,Michael E. Tipping,ml,4,2.3
University of Bath ,Tom S. F.,Haines,3,1.5
University of Bath ,Julian A. Padget,ai,3,0.8
University of Bath ,Marina De Vos,ai,2,0.6
University of Mannheim ,Simone Paolo Ponzetto,nlp,22,8.0
University of Mannheim ,Heiner Stuckenschmidt,"ai,nlp",21,7.2
University of Mannheim ,Heiner Stuckenschmidt,"ai,nlp",21,7.2
University of Mannheim ,Rainer Gemulla,"db,nlp",10,3.3
University of Mannheim ,Rainer Gemulla,"db,nlp",10,3.3
University of Mannheim ,Rainer Gemulla,"db,nlp",10,3.3
University of Mannheim ,Christian Bizer,db,2,0.5
University of New Hampshire ,Wheeler Ruml,ai,27,10.2
University of New Hampshire ,Wheeler Ruml,ai,27,10.2
University of New Hampshire ,Marek Petrik,ml,20,8.7
University of New Hampshire ,Dongpeng Xu 0001,security,1,0.2
University of New Hampshire ,Dongpeng Xu 0001,security,1,0.2
University of Queensland ,Zi Huang,"ai,web+ir,vision",27,5.4
University of Queensland ,Zi Huang,"ai,web+ir,vision",27,5.4
University of Queensland ,Brian C. Lovell,vision,12,2.7
University of Queensland ,Xue Li 0001,ai,3,0.5
University of Queensland ,Marcus Gallagher,ai,3,0.9
University of Queensland ,Guangdong,Bai,1,0.2
University of Queensland ,Surya P. N. Singh,robotics,1,0.3
University of St Andrews ,Ognjen Arandjelovic,"ai,vision",12,7.8
University of St Andrews ,Ognjen Arandjelovic,"ai,vision",12,7.8
University of St Andrews ,Christopher Jefferson,ai,8,2.0
Aarhus University ,Ioannis Caragiannis,"ai,ecom",25,8.1
Aarhus University ,Panagiotis Karras,"db,web+ir",10,2.4
Aarhus University ,Kasper Green Larsen,theory,6,1.9
Aarhus University ,Kasper Green Larsen,theory,6,1.9
Aarhus University ,Davide Mottin,"web+ir,db,ml",5,1.0
Aarhus University ,Davide Mottin,"web+ir,db,ml",5,1.0
Aarhus University ,Chris Schwiegelshohn,"theory,ml",3,0.8
Aarhus University ,Chris Schwiegelshohn,"theory,ml",3,0.8
Aarhus University ,Çigdem Aslay,db,1,0.3
Aarhus University ,Ira Assent,db,1,0.3
Aarhus University ,Ira Assent,db,1,0.3
Drexel University ,Santiago Ontañón,"ai,nlp",16,5.9
Drexel University ,Santiago Ontañón,"ai,nlp",16,5.9
Drexel University ,Kaidi Xu,"ml,vision",14,1.9
Drexel University ,Kaidi Xu,"ml,vision",14,1.9
Drexel University ,Kaidi Xu,"ml,vision",14,1.9
Drexel University ,Shahin Jabbari,"ml,ai",7,1.5
Drexel University ,Shahin Jabbari,"ml,ai",7,1.5
Drexel University ,Edward Kim,vision,7,1.7
IIIT Delhi ,Rajiv Ratn Shah,"nlp,ai",24,5.1
IIIT Delhi ,Rajiv Ratn Shah,"nlp,ai",24,5.1
IIIT Delhi ,Md. Shad Akhtar,nlp,9,1.8
IIIT Delhi ,Amarjeet Singh 0001,"hci,ai",4,1.1
IIIT Delhi ,Saket Anand,vision,4,1.0
IIIT Delhi ,Bapi Chatterjee,ai,2,0.5
IIIT Delhi ,Koteswar Rao Jerripothula,vision,2,0.6
IIIT Delhi ,Mukesh K. Mohania,db,2,0.4
IIIT Delhi ,Syamantak Das,theory,1,0.3
KTH Royal Institute of Technology ,Stefan Bauer,ml,21,3.9
KTH Royal Institute of Technology ,Aristides Gionis,"web+ir,ml,db",17,5.2
KTH Royal Institute of Technology ,Aristides Gionis,"web+ir,ml,db",17,5.2
KTH Royal Institute of Technology ,Tony Lindeberg,vision,3,1.7
KTH Royal Institute of Technology ,Carlo Fischione,ml,2,0.5
KTH Royal Institute of Technology ,Kevin Smith,vision,2,0.7
KTH Royal Institute of Technology ,Per Austrin,"theory,crypto",1,0.3
KTH Royal Institute of Technology ,Jörg Conradt,robotics,1,0.3
KTH Royal Institute of Technology ,Mads Dam,security,1,0.3
KTH Royal Institute of Technology ,Mads Dam,security,1,0.3
KTH Royal Institute of Technology ,Martin Monperrus,se,1,0.5
Karlsruhe Institute of Technology ,Rainer Stiefelhagen,vision,30,8.4
Karlsruhe Institute of Technology ,Rainer Stiefelhagen,vision,30,8.4
Karlsruhe Institute of Technology ,Gerhard Neumann,robotics,21,6.2
Karlsruhe Institute of Technology ,Rüdiger Dillmann,robotics,1,0.3
Karlsruhe Institute of Technology ,Uwe D. Hanebeck,robotics,1,0.3
Karlsruhe Institute of Technology ,Jörg Henkel,eda,1,0.3
Karlsruhe Institute of Technology ,Thorsten Strufe,security,1,0.3
Karlsruhe Institute of Technology ,Thorsten Strufe,security,1,0.3
Karlsruhe Institute of Technology ,Christian Wressnegger,security,1,0.2
Karlsruhe Institute of Technology ,Christian Wressnegger,security,1,0.2
Royal Holloway University of London ,Eduard Eiben,ai,14,3.5
Royal Holloway University of London ,Yang Gao 0021,nlp,11,2.6
Royal Holloway University of London ,Argyrios Deligkas,"ai,ecom",10,3.3
Royal Holloway University of London ,Yun Kuen Cheung,"ml,ecom",7,4.2
Royal Holloway University of London ,Vladimir Vovk,ml,6,2.1
Royal Holloway University of London ,David A. Cohen,ai,5,1.3
Royal Holloway University of London ,Nicolò Colombo,ml,4,1.7
Royal Holloway University of London ,Nicola Paoletti,"ai,logic",3,0.6
Royal Holloway University of London ,Alberto Paccanaro,ml,2,1.0
Royal Holloway University of London ,Kostas Stathis,ai,2,0.6
University of Pisa ,Paolo Ferragina,"web+ir,db",7,2.0
University of Pisa ,Alessio Micheli,ml,6,1.9
University of Pisa ,Davide Bacciu,ml,4,1.2
University of Pisa ,Giuseppe,Attardi,3,1.2
University of Pisa ,Fabrizio Luccio,theory,1,0.3
Aalborg University ,Johannes Bjerva,nlp,8,2.2
Aalborg University ,Bin Yang 0002,"db,ai",6,1.2
Aalborg University ,Bin Yang 0002,"db,ai",6,1.2
Aalborg University ,Manfred Jaeger,ai,5,3.7
Aalborg University ,Chenjuan Guo,"db,ai",4,0.7
Aalborg University ,Chenjuan Guo,"db,ai",4,0.7
Aalborg University ,Katja Hose,web+ir,4,0.9
Aalborg University ,Jilin Hu,ai,3,0.7
Aalborg University ,Christian S. Jensen,db,3,0.6
Aalborg University ,Christian S. Jensen,db,3,0.6
Aalborg University ,Arijit Khan 0001,db,2,0.5
Aalborg University ,Hua Lu 0001,db,2,0.3
Aalborg University ,Thomas D.,Nielsen,1,0.2
Aalborg University ,Torben Bach Pedersen,db,1,0.3
Aalborg University ,Torben Bach Pedersen,db,1,0.3
Birkbeck University of London ,Michael Zakharyaschev,ai,17,3.9
Birkbeck University of London ,Stephen J. Maybank,vision,16,3.4
Birkbeck University of London ,Roman Kontchakov,ai,14,3.0
Birkbeck University of London ,Vladislav Ryzhikov,ai,9,2.0
Birkbeck University of London ,Andrea Calì,"ai,db",3,0.9
Birkbeck University of London ,Andrea Calì,"ai,db",3,0.9
Birkbeck University of London ,Taolue Chen,"logic,ai,pl",3,0.9
Bocconi University ,Dirk Hovy,nlp,24,10.0
Bocconi University ,Andrea Celli,"ml,ai",14,4.0
Bocconi University ,Andrea Celli,"ml,ai",14,4.0
Bocconi University ,Marek Eliás 0001,"theory,ml",3,0.7
Bocconi University ,Marek Eliás 0001,"theory,ml",3,0.7
Bocconi University ,Carlo Lucibello,ml,3,0.7
Bocconi University ,Carlo Baldassi,ml,2,0.3
Bocconi University ,Debora Nozza,nlp,2,1.3
Bocconi University ,Riccardo Zecchina,ml,2,0.3
Dartmouth College ,V. S. Subrahmanian,ai,20,5.5
Dartmouth College ,Soroush Vosoughi,nlp,16,3.9
Dartmouth College ,Chris Bailey-Kellogg comp.,bio,3,1.5
Dartmouth College ,Deeparnab Chakrabarty,theory,3,1.1
Dartmouth College ,Alberto Quattrini Li,robotics,1,0.3
Korea University ,Jaewoo Kang,"nlp,ai",20,4.7
Korea University ,Jaewoo Kang,"nlp,ai",20,4.7
Korea University ,Seong-Whan Lee,"ai,vision,ml",9,2.6
Korea University ,Seong-Whan Lee,"ai,vision,ml",9,2.6
Korea University ,Seong-Whan Lee,"ai,vision,ml",9,2.6
Korea University ,Sungjoon Choi,robotics,4,1.1
Korea University ,SangKeun Lee 0001,nlp,3,0.9
Korea University ,Hyeoncheol Kim,ai,2,0.3
Korea University ,Hakjoo Oh,se,2,0.8
Korea University ,Heung-Il Suk,vision,2,0.6
